id,id_str,screen_name,location,description,url,followers_count,friends_count,listed_count,created_at,favourites_count,verified,statuses_count,lang,default_profile,status,default_profile_image,has_extended_profile,name,bot
18197506,18197506,Cardinal_Fang,,,http://t.co/HOLYQ5NoDS,256,1,28,12/17/2008 19:44,0,FALSE,12821,en,TRUE,,FALSE,FALSE,Cardinal_Fang,1
2955700599,2955700599,RACQUELW86,"Worthington city, OH, USA",first class charmer.,None,17,2158,0,1/1/2015 23:46,325,FALSE,433,en,FALSE,,FALSE,FALSE,RACQUELW86,1
2836032643,2836032643,plzrevisit,,Tweet me an image and I'll glitch it using http://t.co/fOUAcVPdjs. Complaints: @beaugunderson,None,271,99,57,9/30/2014 21:27,0,FALSE,5099,en,TRUE,,FALSE,FALSE,Plz Revisit,1
3795943403,3795943403,dailymoist,,Destigmatizing a misunderstood and unappreciated part of our vocabulary.,None,740,175,27,9/27/2015 19:29,6,FALSE,367876,en,TRUE,,FALSE,FALSE,Daily Moist,1
1905798763,1905798763,killcodes,,One tweet can bring down a company. Just a bot searching for the right letters.,None,62,31,14,9/25/2013 23:36,0,FALSE,627,en,TRUE,,FALSE,FALSE,Megacorp Killcodes,1
4599110415,4599110415,_emo_ji,,3ï¸âƒ£0ï¸âƒ£0ï¸âƒ£0ï¸âƒ£â„¢ tweet me pix // by @nah_solo,None,107,1,15,12/25/2015 10:47,9,FALSE,618,en,FALSE,,FALSE,TRUE,_EMO_JI,1
2408637672,2408637672,SadisticMedic_,Purification in Progress.,''...Advisories purified.. [The Baetter],None,25,35,7,3/24/2014 8:57,9,FALSE,9643,en,FALSE,,FALSE,FALSE,ï¼¢ï½ï½”ï½”ï½…ï½’ï¼Ž,1
7.14E+17,7.14E+17,prix_fixe_exe,BK â€¢ NY,Today's specials. Executive chef @irondavy.,None,13,1,2,3/27/2016 14:37,0,FALSE,1192,en,FALSE,,FALSE,FALSE,Prix Fixe,1
19108922,19108922,evoldir,,"EvolDir (Evolution Directory) mailing list on topics of interest to evolutionary biologists (conferences, jobs, software, etc.). Twitter version by @rdmpage",http://t.co/RJKVr1OXRg,7964,22,188,1/17/2009 12:39,9,FALSE,16925,en,TRUE,,FALSE,FALSE,EvolDir,1
618294231,618294231,_grammar_,Follow me; see grammar errors!,@victor_zheng developed me to alert users in whose tweets I find improper grammarâ€”he was inspired by @StealthMountain. To publish solecisms is to abase oneself!,http://t.co/y2OxdNwM0Y,38999,2,445,6/25/2012 16:06,2711,FALSE,151886,en,FALSE,,FALSE,FALSE,Grammar Police,1
1652248890,1652248890,itsavailable,Namespace,"tweeting unregistered .com domain names 24/7. brainchild of @boozekitten, run by @labelmaker",None,124,158,12,8/7/2013 7:05,55,FALSE,4329,en,FALSE,,FALSE,FALSE,Unregistered Domains,1
2250581388,2250581388,everyletterbot,,Tweeting every letter in the english language.,None,142,14,13,12/17/2013 15:36,0,FALSE,26,en-gb,TRUE,,FALSE,FALSE,everyletter,1
2859032146,2859032146,PressXToBot,,Press F to Pay Respects,http://t.co/ZEnBMcsahW,431,0,42,11/3/2014 15:41,0,FALSE,3033,en,FALSE,,FALSE,FALSE,Press X to Bot,1
7.92E+17,7.92E+17,julissaf93,"Trophy Club town, TX, USA",Sprezzy but messy since 1949,None,8,760,0,10/29/2016 22:46,110,FALSE,129,en,TRUE,,FALSE,FALSE,julissaf93,1
3282129691,3282129691,IFinspiration,The IFDB (ifdb.tads.org),Bot that gives you great game ideas by mixing tags from the IFDB! (By @hlabrande),https://t.co/gl6LVMsQId,45,0,5,7/17/2015 4:56,5,FALSE,1322,en,TRUE,,TRUE,FALSE,IF Inspiration,1
4848045286,4848045286,taehyungirl30,,,None,507,3647,0,1/26/2016 3:10,750,FALSE,610,en,TRUE,,FALSE,FALSE,momo,1
3701125272,3701125272,MagicRealismBot,,ðŸ•° 12 clockwork stories per day ðŸ¦‰ Enjoy the bot? ðŸŒˆ Buy mosquito nets for the ðŸŒŽ's most effective charity https://t.co/PfhvYx4fCv ðŸ‘©â€ðŸ‘¦ By @chrisrodley & @yeldora_ ðŸ—,None,72976,0,1031,9/27/2015 7:19,0,FALSE,12638,en,FALSE,,FALSE,FALSE,Magic Realism Bot,1
7.65E+17,7.65E+17,EpicSGPokemon,Singapore,"Uber rare and strong PokÃ©mon in Singapore. See more PokÃ©mon at https://t.co/LLiUGW8lBDFollow @SGPokeStatus for more info and status update.",https://t.co/LLiUGW8lBD,19159,2,136,8/13/2016 17:01,8,FALSE,278122,en,TRUE,,FALSE,FALSE,Epic SG PokÃ©mon,1
35346943,35346943,pops131,"Taiwan(Sanchong,Taipei)","I'm a retired Brit living in Taiwan.Tweet-aholic who always follow back,but be aware if you unfollow me i will unfollow you.Happy Tweets:)",None,71379,72519,448,4/25/2009 23:59,112,FALSE,437306,en,FALSE,,FALSE,TRUE,pops,1
8.41E+17,8.41E+17,ScottalenLeeRo1,,,None,0,107,0,3/12/2017 1:07,0,FALSE,0,en,TRUE,,TRUE,FALSE,Scott alen Lee Romer,1
2888761893,2888761893,face_withface,,"Randomly generated glitch emoji, based on http://t.co/ej5tzovHYE. Also on Tumblr. By @aparrish.",http://t.co/1NCGZAfg8N,33,0,11,11/23/2014 4:28,0,FALSE,1560,en,TRUE,,FALSE,FALSE,SMILINGFACE WITHFACE,1
8.41E+17,8.41E+17,lvnt2000,,,None,1,119,0,3/13/2017 22:51,7,FALSE,47,en,TRUE,,TRUE,FALSE,Levent,1
8.24E+17,8.24E+17,McdanielArmijo,,"Zumba instrutor, ZumbAtomic instructor, Dance , Fitfreak Manchester",None,0,31,0,1/25/2017 10:59,54,FALSE,97,en,TRUE,,FALSE,FALSE,Mcdaniel Armijo,1
3376432899,3376432899,all_in_cards,,generating cards for a mysterious card game Â· bot by @ckolderup Â· #botALLY Â· avatar by Dmitriy Ivanov from the Noun Project,None,272,1,50,7/14/2015 22:01,1,FALSE,5235,en,FALSE,,FALSE,FALSE,All in the Cards,1
3366974463,3366974463,autocompletejok,Search box,A bot that creates hilarious joax via Google's autocomplete. By @deathmtn.,None,1104,1,81,7/9/2015 3:24,0,FALSE,8081,en,TRUE,,FALSE,FALSE,knock knock [tab],1
2260367066,2260367066,FalalalaBot,"San Francisco, CA",A bot by @RandomOutput. Tweets what people on twitter think it 'Tis the Season for. Deactivated until it 'Tis the season once again.,http://t.co/JrIW6ji6Dn,16,1,7,12/24/2013 14:59,2,FALSE,75,en,TRUE,,FALSE,FALSE,FalalalaBot,1
1965236348,1965236348,msxs_2016,"Austin, TX",Previewing the MSXS Interactive 2016 conference schedule.,None,15,0,7,10/16/2013 17:45,2,FALSE,3422,en,FALSE,,FALSE,FALSE,MSXS 2016 Talks,1
7.38E+17,7.38E+17,harmonsway1013,"Illinois, USA",,None,5,104,0,6/1/2016 22:12,0,FALSE,1,en,TRUE,,TRUE,TRUE,Alex,1
4866592001,4866592001,CTCF_Papers,,"PubMed bot reporting all CTCF papers. Created by @gene_regulation. Also see @TF_binding_bot, @Nucleosome_Bot",https://t.co/CS2jesxz8V,432,24,8,1/31/2016 14:15,4,FALSE,181,en,TRUE,,FALSE,FALSE,CTCF Papers ðŸ“š,1
2267027040,2267027040,2noob2btrue,USA,Outraged free speech warrior. JonTron is everygamer. Pewds Jew jokes hella funny. Milo dindu nuthin. 40k gamer nerd (duh) Leftists are cucks. Glory to #kekistan,None,72,236,0,12/29/2013 7:11,325,FALSE,2302,en,FALSE,,FALSE,FALSE,Pacha Edits,1
544722510,544722510,virus_genome,,,None,33,19,4,4/3/2012 22:25,0,FALSE,1414,en,TRUE,,FALSE,FALSE,virus_genome,1
8.29E+17,8.29E+17,fitzpatrickmen4,,,None,7,30,0,2/8/2017 6:42,64,FALSE,91,en,TRUE,,FALSE,FALSE,fitzpatrick Mengshoe,1
2428936177,2428936177,MetaphorMagnet,"UCD, Dublin, Ireland","A Metaphor Machine casts a baleful eye on a dull world. Check out my bro-bots for more metaphors: @MetaphorMirror,  @BotOnBotAction & @BestOfBotWorlds #botALLY",http://t.co/a6DcJyQpLk,684,11,163,4/5/2014 13:42,9583,FALSE,22484,en,FALSE,,FALSE,FALSE,MetaphorIsMyBusiness,1
8.41E+17,8.41E+17,imtherealdontai,"Providence, RI",Dead Inside,None,73,213,0,3/12/2017 1:08,116,FALSE,59,en,TRUE,,FALSE,TRUE,Justin,1
2912837156,2912837156,everygothcolor,,"every goth knows black isn't just a single color // by @dbaker_h, idea courtesy of @mattlaschneider & inspired by @everycolorbot",None,326,0,23,11/28/2014 14:33,0,FALSE,7081,en-gb,FALSE,,FALSE,FALSE,every goth color,1
7.30E+17,7.30E+17,lillyb121,,I live in Texas,None,266,443,1,5/10/2016 22:01,3908,FALSE,2803,en,TRUE,,TRUE,FALSE,Lilly,1
3434287275,3434287275,best_tv_recaps,TV Land,Fake recaps of your favorite TV shows â€¢ bot by @ckolderup & @jamiesoncox â€¢ concept by @M_Weiland #vergehackweek #botALLY,http://t.co/W2SFxIXkC4,99,3,13,8/21/2015 15:52,0,FALSE,2464,en,FALSE,,FALSE,FALSE,Best TV Recaps,1
3491890817,3491890817,Nucleosome_Bot,,"Literature bot reporting all papers which contain nucleosome in the abstract. Created by @Gene_Regulation. Also see @CTCF_Papers, @TF_binding_bot",https://t.co/CS2jesxz8V,678,15,23,8/30/2015 14:31,2,FALSE,1293,en,TRUE,,FALSE,FALSE,Nucleosome papers ðŸ“š,1
2955088535,2955088535,KathlenelTloi,"Blountville, TN, USA",The official Twitter account of the United States Marine Corps. The appearance of links does not constitute endorsement.,None,19,2160,0,1/1/2015 16:51,348,FALSE,437,en,FALSE,,FALSE,FALSE,Kathlene Turner,1
7.90E+17,7.90E+17,NArcisal20,"Hartselle city, AL, USA","Amateur photographer, husband and father extraordinaire.",None,8,851,0,10/24/2016 3:39,117,FALSE,138,en,TRUE,,FALSE,FALSE,NArcisal20,1
7.76E+17,7.76E+17,PentatonicBot,,"I tweet pentatonic ditties.My friend @mididittyBOT sings them for me. To learn my notation, visit http://t.co/o5SYTE11ku.",None,18,28,3,9/15/2016 17:51,1,FALSE,150,en,FALSE,,FALSE,TRUE,Major Pentatonic,1
7.49E+17,7.49E+17,biorxiv_micrbio,,,None,905,0,14,7/1/2016 15:58,0,FALSE,350,en,TRUE,,FALSE,FALSE,bioRxiv Microbiology,1
7.98E+17,7.98E+17,crossword_regex,,artisanal bot by @Objelisks,https://t.co/QrhUiodyLj,6,0,4,11/13/2016 21:48,0,FALSE,343,en,FALSE,,FALSE,TRUE,regex_crossword,1
3326331851,3326331851,think_i_do,,"I do stuff, I swear. #botALLY Â· bot by @ckolderup",None,207,1,38,6/15/2015 6:10,1,FALSE,11092,en,FALSE,,FALSE,FALSE,Think I Do,1
2708127300,2708127300,wowwwrude,,it's never not funnyãƒ»#botALLYãƒ»#wowwwnetwork,None,654,805,21,8/5/2014 3:20,1,FALSE,9565,en,TRUE,,FALSE,FALSE,wow rude,1
8.14E+17,8.14E+17,angrystepparent,,,None,9,90,0,12/28/2016 2:18,0,FALSE,4,en,TRUE,,TRUE,FALSE,Angry Step Parent,1
7.07E+17,7.07E+17,TavernOfMirth,,A trope walks into a bar. Bot by @robdubbin. #botALLY,None,42,0,14,3/6/2016 16:01,0,FALSE,901,en,TRUE,,FALSE,FALSE,Tavern of Mirth,1
4839381338,4839381338,voasekuck87,"St. Louis city, MI, USA",Director of Photography at The Wall Street Journal.  Avid gardener when Off Duty.,None,3,626,0,1/31/2016 10:21,56,FALSE,60,en,TRUE,,FALSE,FALSE,Peter Wood,1
4836710328,4836710328,hihiCherylsC,"East Moline, United States",Television has brought back murder into the home - where it belongs.,None,6,683,0,1/30/2016 21:26,56,FALSE,78,en,TRUE,,FALSE,FALSE,Cheryl Cook,1
2553350965,2553350965,everywordcup,2014,Fav and RT the superior word in each matchup. Goooal! A tribute to @everyword / @aparrish by @johnholdun,None,172,3,18,6/7/2014 21:35,1,FALSE,4288,en,TRUE,,FALSE,FALSE,@everyword cup,1
369587408,369587408,tcellbiology,,Streaming freshly published papers in the field of T cell biology from all relevant journals. With us you will not miss any important discovery anymore!,None,1003,43,24,9/7/2011 16:19,253,FALSE,7528,en,FALSE,,FALSE,FALSE,T-cell biology,1
2432961043,2432961043,JargonTron,Sports Hell,Jargon!,http://t.co/HZtzbT9xBy,35,22,9,4/8/2014 3:11,0,FALSE,19078,en,TRUE,,FALSE,FALSE,JargonTron,1
2788297100,2788297100,MuscleStemCell,,Tweeting articles on muscle stem cells from pubmed RSS feeds.,None,183,5,16,9/3/2014 17:12,0,FALSE,5965,en,TRUE,,FALSE,FALSE,Satellite Cell Bot,1
2748844394,2748844394,botechre,Rochdale,likely Autechre song titles // aÂ bot byÂ @inky,http://t.co/PdagJGqVMR,167,1,20,8/20/2014 12:04,0,FALSE,23532,en-gb,FALSE,,FALSE,FALSE,botechre,1
7.82E+17,7.82E+17,sjuworkerr,,"Twitter dedicated to revealing corruption, discrimination, harassment etc at St. John's university queens campus.",None,745,3502,5,9/30/2016 15:53,22,FALSE,844,en,TRUE,,FALSE,FALSE,Sjuworker,1
4858410890,4858410890,MIlissawhihix,"Pinckney village, MI, USA","expert driftologist, gets the drift and flows with it.",None,4,676,1,2/4/2016 10:18,85,FALSE,129,en,TRUE,,FALSE,FALSE,MIlissawhihix,1
7.49E+17,7.49E+17,biorxiv_biophys,,,None,96,0,5,7/1/2016 17:39,0,FALSE,234,en,TRUE,,FALSE,FALSE,bioRxiv Biophysics,1
3185769799,3185769799,Bedr0ckLearning,"London, England",We are on a mission to improve students' vocabulary and drive up standards of literacy. Join us in the battle!,http://t.co/Y7BAEymasB,1058,1766,18,5/5/2015 1:12,281,FALSE,1510,en,FALSE,,FALSE,FALSE,Bedrock Learning,1
7.95E+17,7.95E+17,AwfulEmoji,,Celebrating the weird faces and messy emotions of all the world. Posts every three hours. Made by @harrygiles in #CBDQ,https://t.co/kYr5g73gRG,32,0,13,11/4/2016 12:14,0,FALSE,1446,en,FALSE,,FALSE,FALSE,Awful Emoji,1
2925162284,2925162284,twoemoji,,by @stevemclaugh,None,784,315,31,12/10/2014 4:03,286,FALSE,43293,en,FALSE,,FALSE,FALSE,twoemoji,1
2553194498,2553194498,everynerd,,A comprehensive list of every nerd. Get on the list by following it. // for @everyword & @aparrish // by @tinysubversions,None,232,0,15,6/7/2014 19:47,0,FALSE,622,en,TRUE,,FALSE,FALSE,everynerd,1
7.74E+17,7.74E+17,vuguiwi1991,"Kinston, United States","Sex, Lies and Silver Lake. Season 2, COMING SOON.",None,6,997,1,9/9/2016 4:02,188,FALSE,230,en,TRUE,,FALSE,FALSE,vuguiwi1991,1
2829712275,2829712275,TumorImm_papers,,A TwitterBot for Cancer Immunology and Tolerance papers on #PubMed. Curated by @adamsnookphd,None,584,1,44,10/14/2014 15:46,0,FALSE,27629,en,TRUE,,FALSE,FALSE,TumorImmunoPapers,1
7.08E+17,7.08E+17,donalddrumpfbot,,,None,23,0,1,3/10/2016 18:30,2,FALSE,99,en,TRUE,,FALSE,FALSE,Donald Drumpf Bot,1
8.41E+17,8.41E+17,janine_baradi,,,None,0,49,0,3/12/2017 14:48,4,FALSE,1,en,TRUE,,TRUE,FALSE,Janine Baradi,1
3308085347,3308085347,attribot,,Tweet !roll anywhere in your msg to get your roll of the dice,None,139,7,6,6/4/2015 11:34,3,FALSE,525,en,FALSE,,FALSE,FALSE,attribution bot,1
3089498686,3089498686,baaldraavers,,THEY'RE THERE,None,70,599,2,3/12/2015 17:49,25,FALSE,1786,en,FALSE,,FALSE,FALSE,GARVIJN BAALDRAAVERS,1
2461693056,2461693056,MOF_papers,,I'm a bot that surveys the metalâ€“organic frameworks (MOF) literature for you! Operated by @fxcoudert,None,785,465,14,4/24/2014 14:03,18,FALSE,3509,en,TRUE,,FALSE,FALSE,MOF Papers,1
8.41E+17,8.41E+17,Anthonyswag18,,,None,0,63,0,3/12/2017 1:10,0,FALSE,0,en,TRUE,,TRUE,FALSE,Anthonyswag,1
523538804,523538804,poll_test,The Internets,Just pingin' away at @poll to make sure the whole stack is in working order. I'm bored :(,http://t.co/ekbAgajX6M,57,1,7,3/13/2012 18:37,0,FALSE,2038302,en,TRUE,,FALSE,FALSE,Poll Everywhere,1
2597380748,2597380748,zorak_ebooks,,,None,67,32,7,7/1/2014 4:25,0,FALSE,4448,en,TRUE,,FALSE,FALSE,ZORAK EBOOKS,1
4493492963,4493492963,Bot_Nohomo,Satire,,None,104,2,3,12/15/2015 15:53,0,FALSE,51833,de,TRUE,,FALSE,FALSE,NoHomoBot,1
8.02E+17,8.02E+17,JeseniaT16,"Renovo borough, PA, USA","The Girl from Australia, dreams on fire, higher and higher. Annie Cresta. Tomboy in a dress.",None,1,648,1,11/26/2016 0:40,50,FALSE,70,en,TRUE,,FALSE,FALSE,JeseniaT16,1
2910706257,2910706257,Kozzzy24,"England, United Kingdom","Vice President, Atos. In to all things digital, family man and journey man football supporter. All views my own.",https://t.co/JS7LEFj0Sh,1252,2650,33,12/8/2014 10:32,977,FALSE,592,en-gb,FALSE,,FALSE,FALSE,Andrew Kozlowski,1
2558895162,2558895162,riverlevel_1867,,"One of 1000â€™s of unique automated river level accounts, part of the http://t.co/LJVIAhj6Cp and http://t.co/KVOHg9Kpsi systems. Email: info@shoothill.com",http://t.co/t4JWm58GY6,18,3,5,6/10/2014 12:19,0,FALSE,1915,en,TRUE,,FALSE,FALSE,Bolton Percy,1
3242809616,3242809616,re3makes,"Los Angeles, CA","Fresh E3 rumours every 3 hours! Made by @warandpeace with http://t.co/XpDuja7Q2I. Inspired by @TheBlackNerd, @sokareemie, @mikesacco, & @tinysubversions",https://t.co/NPppZ8jzLi,250,5,8,6/12/2015 1:45,0,FALSE,288,en,FALSE,,FALSE,FALSE,Super Legit E3 News,1
2600179838,2600179838,SpellerBot,,You can't spell words without other words.,http://t.co/4Z3iTg5oUU,74,0,21,7/2/2014 17:09,0,FALSE,2233,en,TRUE,,FALSE,FALSE,Can't Spell Without,1
2992120279,2992120279,BletchleyRoll,"Bletchley Park,Buckinghamshire",More than 75% of Bletchley Park's code-cracking veterans are women. Full list: http://t.co/2tNLDxBxyk. Bot by @marythought.,None,263,57,20,1/22/2015 8:02,9,FALSE,38962,en,TRUE,,FALSE,FALSE,Women of Bletchley,1
4844965386,4844965386,fastsamueldwrig,"Elloree town, SC, USA",Gazeteci,None,0,645,0,2/1/2016 15:06,58,FALSE,63,en,TRUE,,FALSE,FALSE,Samuel Wright,1
2407089794,2407089794,RootPapers,Underground,"Daily RSS feed for #Plant Root papers in #PubMed, #arXiv, #Bioarxiv and #PeerJ Preprints. Curated by @rubenrellan",None,252,0,22,3/23/2014 13:55,0,FALSE,15933,en,TRUE,,FALSE,FALSE,Root Papers,1
7.99E+17,7.99E+17,weatherlies_bot,"London, England",Lies about the weather periodically. May sometimes be right. Made by @andrewjmichaud for #NaBoMaMo 2016,https://t.co/Zyok9qZO8W,24,1,6,11/16/2016 5:19,0,FALSE,1612,en,FALSE,,FALSE,FALSE,Weather Lies,1
8.41E+17,8.41E+17,Victoriaavell11,"Bronx, NY",,None,1,68,0,3/13/2017 22:51,1,FALSE,2,en,TRUE,,FALSE,TRUE,Victoria avellan,1
2564336228,2564336228,DJ_EBOOKS,CLUB TWITTER THE PARTY IS HERE,SEND ME A REQUEST: @DJ_EBOOKS request [artist] // SPINNIN BOTH FRESH N CLASSIC _EBOOKS SINCE 2014 // image credit in site // by @thricedotted,https://t.co/FUUSxNJfAK,1897,2729,28,6/13/2014 0:45,1835,FALSE,10337,en,FALSE,,FALSE,FALSE,DJ_EBOOKS,1
2529158347,2529158347,Popgen_Papers,University of Wyoming,"New Publications in Population Landscape and Ecological Genomics from #arXiv, #bioRxiv and #Pubmed. Curated by Vikram Chhatre (@popgenomics)",https://t.co/5BxioLhwtm,696,0,25,5/28/2014 5:28,0,FALSE,4986,en,TRUE,,FALSE,FALSE,Popgenomics Papers,1
1968852972,1968852972,AskAndAnswerBot,,I retweet questions followed by answers. Brought to you by @rfreebern.,http://t.co/1ZIAdtqwdp,372,1,15,10/18/2013 13:34,1,FALSE,44417,en,TRUE,,FALSE,FALSE,Ask and Answer,1
8.25E+17,8.25E+17,jakeuip27,"McMinnville, United States",20 Something in NJ.,None,2,570,0,1/27/2017 9:53,35,FALSE,54,en,TRUE,,FALSE,FALSE,Ricarda King,1
8.26E+17,8.26E+17,tylerstacos_,,just a fren here to rt amazing art â¤â¤,None,29,910,0,1/30/2017 23:39,45,FALSE,95,en,TRUE,,FALSE,FALSE,|-/,1
8.40E+17,8.40E+17,2UvyAyaFb5jpLby,,,None,3,97,0,3/10/2017 22:57,0,FALSE,0,en,TRUE,,TRUE,FALSE,9738166924,1
3299372399,3299372399,Botgle,,"I'm a boggle bot! New games every few hours. Reply to me with the words you find! Scores, seasons, etc coming soon! Bot by @muffinista #botALLY",http://t.co/6v7EQZ47Vl,1178,1750,76,5/26/2015 15:02,60423,FALSE,93890,en,TRUE,,FALSE,FALSE,BoggleBot,1
1581606528,1581606528,hotelbotai,,Hotel Booking ChatBot,https://t.co/5SJeuaqcxU,17389,0,62,7/9/2013 22:53,0,FALSE,27783,en,FALSE,,FALSE,FALSE,Hotel Bot,1
2954826133,2954826133,TysonFosterz,"Robbinsville town, NC, USA","Your official source for news, updates and tips from Twitter, Inc.",None,14,2359,0,1/1/2015 12:36,360,FALSE,506,en,FALSE,,FALSE,FALSE,TysonFosterz,1
2157584160,2157584160,AutoVids,Vineland,"Automatically generated YouTube music videos. One in the day, and one at night. Because why not. by @tinysubversions",None,70,1,15,10/26/2013 21:31,1,FALSE,401,en,TRUE,,FALSE,FALSE,AutoVids,1
2215833073,2215833073,ParrotFlaubert,,Wholly Original Books about Famous Authors and Everyday Things,None,13,0,6,11/26/2013 14:36,0,FALSE,156,en,TRUE,,FALSE,FALSE,Flaubert's Parrot,1
197288202,197288202,bidoof_bot,Route 201,Bidoof doooof... [bot],https://t.co/LJjf4ZJzEL,6079,0,37,10/1/2010 3:03,2,FALSE,121421,en,FALSE,,FALSE,FALSE,Bidoof,1
2519434339,2519434339,butt_things,butts,butts. butt botts. butt things. https://t.co/9K7GC6ImGN #rumpology - @speckninja (bot favs tweets containing 'butt'),https://t.co/W5VtivN26Q,4237,4994,103,5/24/2014 4:02,71524,FALSE,93781,en,FALSE,,FALSE,FALSE,buttbott,1
2953606090,2953606090,moajaqind1982,"Andrews town, IN, USA",Comedian and doer of things on your TV and at Unspirational.,None,25,2228,0,12/31/2014 18:53,282,FALSE,397,en,FALSE,,FALSE,FALSE,Amber Barnes,1
7.90E+17,7.90E+17,riuleew83,"Stanleytown, VA, USA","The guy with the motherboard tattoo, programmer, coder, graphic designer, a fully functioning transhumanist sociopath with a lot of misanthropy and skepticism",None,7,810,1,10/24/2016 1:08,118,FALSE,135,en,TRUE,,FALSE,FALSE,riuleew83,1
3162970766,3162970766,preprints_metab,,,None,4,6,1,4/18/2015 20:25,16,FALSE,17,en,TRUE,,TRUE,FALSE,Metabolism Preprints,1
7.08E+17,7.08E+17,valid9tion,,"gentle affirmations for rough days/weeks/years, every 30 mins. just because a bot said them doesn't mean they're not true. call @chevalier_cygne with feedback",None,648,0,19,3/11/2016 15:56,0,FALSE,20339,en-gb,FALSE,,FALSE,FALSE,validation flowerbot,1
8.31E+17,8.31E+17,litts_mccarlie,,"Jagan menghina seseorang yg lebih rendah daripada kamu, kerana segala sesuatuitumempunyai kelebihan.",None,1,27,0,2/12/2017 3:33,54,FALSE,90,en,TRUE,,FALSE,FALSE,Litts McCARLIE,1
8.10E+17,8.10E+17,SunsetGenerator,,Enjoy sunrises and sunsets with @rantzien and @AlaynaMCole of @HornedLlama.,None,16,1,3,12/16/2016 12:23,0,FALSE,1102,en,TRUE,,FALSE,FALSE,Sunrise / Sunset Bot,1
